IPValue,Lower,Upper,Path,HighSegment
96862208,96862208,96894975,12390,17
96894976,96894976,96897023,61425,21
96895488,96895488,96895743,61425,24
96897024,96897024,96899071,34079,21
96899072,96899072,96903167,44453,20
96903168,96903168,96911359,43754,19
96911360,96911360,96919551,29075,19
96919552,96919552,96923647,13113,20
96923648,96923648,96925695,9038,21
96925696,96925696,96927743,42708,21
96927744,96927744,96960511,47622,17
96960512,96960512,96964607,24961,20
96964054,96964054,96964054,12695,32
96964608,96964608,96968703,39309,20
96968704,96968704,96972799,16125,23
96970240,96970240,96970751,16125,23
96972800,96972800,96974847,48284,21
96976896,96976896,96985087,48642,19
96985088,96985088,96987135,12521,21
96987136,96987136,96989183,49984,21
96989184,96989184,96993279,34953,20
96993280,96993280,97001471,49544,19
97001472,97001472,97009663,48096,24
97009664,97009664,97017855,56466,19
97010944,97010944,97011199,56466,24
97017856,97017856,97026047,57218,20
97026048,97026048,97058815,59628,20
97042432,97042432,97058815,59628,21
97058816,97058816,97091583,12324,17
97091584,97091584,97124351,50810,17
97124352,97124352,97189887,49100,16
97128448,97128448,97132543,201150,20
97132544,97132544,97133567,49100,22
97137152,97137152,97138687,49100,24
97139200,97139200,97140223,201150,23
97141504,97141504,97141759,49100,24
97143808,97143808,97144063,49100,24
97149952,97149952,97150207,15402,24
97150208,97150208,97150463,49100,24
97151488,97151488,97151743,49100,24
97154304,97154304,97154559,49100,24
97156608,97156608,97189887,49100,23
97157120,97157120,97157375,49100,24
97158144,97158144,97158399,49100,24
97169408,97169408,97189887,49100,20
97179648,97179648,97180671,49100,22
97188864,97188864,97189887,49100,22
97189888,97189888,97255423,29247,16
97255424,97255424,97320959,8448,16
97320960,97320960,97386495,3352,16
97386496,97386496,97419263,8369,17
97419264,97419264,97435647,21334,18
97435648,97435648,97437695,39642,21
97437696,97437696,97439743,50719,21
97439744,97439744,97443839,42707,20
97443840,97443840,97445887,49349,24
97445888,97445888,97447935,199195,24
97447936,97447936,97452031,57332,21
97452032,97452032,97517567,21497,16
97452032,97452032,97484799,21497,17
97517568,97517568,98238463,197207,17
97517568,97517568,97714175,197207,17
97779712,97779712,97812479,197207,19
97845248,97845248,98238463,197207,17
98238464,98238464,98303999,58085,16
98304000,98304000,98566143,51074,14
98304000,98304000,98308095,51074,21
98312192,98312192,98312447,51074,24
98316288,98316288,98336767,51074,20
98344960,98344960,98361343,51074,21
98369536,98369536,98385919,51074,20
98396160,98396160,98398207,51074,22
98402304,98402304,98410495,51074,20
98414592,98414592,98422783,51074,20
98428928,98428928,98435071,51074,22
98443264,98443264,98455551,51074,20
98471936,98471936,98486271,51074,21
98490368,98490368,98498559,51074,21
98525696,98525696,98525951,51074,24
98531328,98531328,98537471,51074,21
98541568,98541568,98549759,51074,20
98560000,98560000,98562047,51074,21
98564096,98564096,98566143,51074,21
98566144,98566144,98697215,12430,15
98697216,98697216,98699263,30781,21
98698752,98698752,98699007,24843,24
98699264,98699264,98701311,2187,24
98701312,98701312,98705407,198411,20
98701824,98701824,98702335,198411,24
98702592,98702592,98703871,198411,24
98704128,98704128,98705151,198411,24
98705408,98705408,98707455,51701,21
98707456,98707456,98709503,15879,21
98709504,98709504,98711551,44498,21
98709504,98709504,98710015,44498,23
98711552,98711552,98713599,49765,21
98711552,98711552,98711807,49765,24
98712576,98712576,98712831,49765,24
98713600,98713600,98729983,12741,18
98729984,98729984,98731007,29007,23
98731776,98731776,98732031,12741,24
98732032,98732032,98734079,25369,21
98734080,98734080,98734591,58299,23
98734080,98734080,98734335,58299,24
98734592,98734592,98735103,35206,23
98735104,98735104,98736127,58299,22
98735104,98735104,98735615,58299,24
98736384,98736384,98737407,39045,24
98736640,98736640,98737151,39045,24
98738176,98738176,98740223,198869,21
98740224,98740224,98740479,43578,24
98740480,98740480,98740991,53340,24
98740992,98740992,98741247,36352,24
98741248,98741248,98741503,43578,24
98741504,98741504,98741759,33182,24
98741760,98741760,98742271,53340,24
98742272,98742272,98743039,34587_58431_134442,24
98743296,98743296,98743551,34587_58431_134442,24
98744320,98744320,98746367,50478,21
98746368,98746368,98762751,15897,18
98746368,98746368,98754559,15897,20
98762752,98762752,98811903,8580,18
98762752,98762752,98764799,8580,21
98793472,98793472,98793983,13174,23
98793984,98793984,98794495,48612,24
98794496,98794496,98795519,39001,22
98803712,98803712,98807807,50406,20
98807808,98807808,98811903,39858,20
98811904,98811904,98828287,29190,19
98828288,98828288,98893823,42610,16
98893824,98893824,98959359,15897,23
98959360,98959360,99090431,12586,19
98964736,98964736,98964991,12586,24
98984192,98984192,98984959,12586,24
98985216,98985216,98985727,12586,24
98986240,98986240,98986495,12586,24
98992640,98992640,98992895,12586,24
98992648,98992648,98992648,12586,32
98993664,98993664,98994175,12586,24
98994432,98994432,98994687,12586,24
98995200,98995200,98995967,12586,24
98996480,98996480,98997503,12586,24
98998272,98998272,98998527,12586,24
98999040,98999040,98999551,12586,24
99019264,99019264,99019519,12586,24
99047424,99047424,99049471,12586,21
99047936,99047936,99048191,12586,24
99075328,99075328,99075583,12586,24
99083264,99083264,99083775,12586,24
99084032,99084032,99084287,12586,24
99090432,99090432,99614719,12880,13
99090432,99090432,99131391,48159,19
99131392,99131392,99135487,12880,20
99135488,99135488,99141631,48159,21
99141632,99141632,99143167,31549,23
99143680,99143680,99155967,48159,21
99145728,99145728,99147775,31549,22
99155968,99155968,99167743,31549,23
99167744,99167744,99180543,48159,23
99176960,99176960,99177727,48159,24
99180032,99180032,99180543,48159,24
99186688,99186688,99196927,48159,21
99217408,99217408,99221503,48159,20
99230720,99230720,99233791,48159,22
99246080,99246080,99264511,58224,21
99262464,99262464,99266559,48159,20
99266560,99266560,99268607,58224,21
99268608,99268608,99270655,48159,21
99270656,99270656,99334655,58224,23
99334656,99334656,99379199,48159,23
99335168,99335168,99335679,48159,23
99379200,99379200,99389439,58224,21
99392512,99392512,99405823,58224,23
99405824,99405824,99459071,48159,22
99418112,99418112,99614719,12880,16
99430400,99430400,99432447,48159,21
99459072,99459072,99467263,12880_48159,19
99467264,99467264,99483647,48159,19
99483648,99483648,99520511,58224,20
99495936,99495936,99497983,58224,21
99521024,99521024,99521535,58224,23
99586048,99586048,99595263,48159,22
99598336,99598336,99604479,48159,21
99604480,99604480,99611135,51119,23
99611136,99611136,99611391,58224,24
99612160,99612160,99612671,58224,23
99614720,99614720,99876863,1257,14
99876864,99876864,100139007,34400,14
99885056,99885056,99893247,35819,20
100016128,100016128,100024319,35819,20
100139008,100139008,100204543,15895,16
100204544,100204544,100237311,12353,17
100237312,100237312,100245503,31034,21
100245504,100245504,100247551,42708,21
100245504,100245504,100246271,42708,24
100246528,100246528,100246783,42708,24
100249600,100249600,100253695,58056,20
100253696,100253696,100261887,42277,19
100261888,100261888,100270079,199566,19
100270080,100270080,100302847,43754,18
100302848,100302848,100311039,9198,19
100303360,100303360,100304895,9198,23
100305408,100305408,100309503,9198,23
100311040,100311040,100313087,41369,21
100313088,100313088,100315135,12714,21
100315136,100315136,100319231,61255,20
100319232,100319232,100327423,44725,19
100327424,100327424,100329471,35542,21
100329472,100329472,100331519,59666,21
100329474,100329474,100329474,59666,32
100331520,100331520,100335615,59674,24
100335616,100335616,100401151,9198,22
100548608,100548608,100555519,3223,24
100555776,100555776,100564223,3223,24
100555776,100555776,100556799,3223,24
100557312,100557312,100557567,3223,24
100564224,100564224,100564479,60118,24
100564480,100564480,100564991,3223,24
100564992,100564992,100573183,42708,24
100573184,100573184,100573695,199204,23
100573696,100573696,100574719,51561,23
100575232,100575232,100577279,1299,21
100577280,100577280,100579327,20485,21
100579328,100579328,100581375,199205,21
100585472,100585472,100589567,1299,20
100589568,100589568,100597759,12688,19
100589568,100589568,100590591,12688,22
100597760,100597760,100614143,197328,18
100597760,100597760,100612351,197328,24
100597760,100597760,100598271,197328,24
100598784,100598784,100599807,197328,23
100601088,100601088,100602111,197328,24
100602368,100602368,100602879,197328,24
100603904,100603904,100605951,197328,24
100612608,100612608,100614143,197328,24
100614144,100614144,100622335,50673,19
100614912,100614912,100615039,200429,25
100616192,100616192,100616703,50673,24
100616960,100616960,100617215,200429,24
100617216,100617216,100617471,60222,24
100617472,100617472,100617983,200429,24
100618496,100618496,100618751,200429,24
100619264,100619264,100619519,50673,24
100620288,100620288,100620543,200429,24
100621056,100621056,100621311,200429,24
100621824,100621824,100622335,50673,23
100622336,100622336,100630527,60404,19
100630528,100630528,100631551,201887,23
100632576,100632576,100633599,9140,24
100634624,100634624,100636671,12956,21
100636672,100636672,100638719,41552,21
100638720,100638720,100642815,34700,20
100642816,100642816,100646911,21310,20
100646912,100646912,100663295,13238,18
100647680,100647680,100648191,13238,24
100648960,100648960,100649215,13238,24
100663040,100663040,100663295,13238,24
